split,model,fpr,tpr
Out-of-time,AgroScore stack,0.055970149253731345,0.19615384615384615
Out-of-time,AgroScore stack,0.055970149253731345,0.20384615384615384
Out-of-time,AgroScore stack,0.057462686567164176,0.20384615384615384
Out-of-time,AgroScore stack,0.057462686567164176,0.2076923076923077
Out-of-time,AgroScore stack,0.05970149253731343,0.2076923076923077
Out-of-time,AgroScore stack,0.05970149253731343,0.21153846153846154
Out-of-time,AgroScore stack,0.06044776119402985,0.21153846153846154
Out-of-time,AgroScore stack,0.06044776119402985,0.2230769230769231
Out-of-time,AgroScore stack,0.06119402985074627,0.2230769230769231
Out-of-time,AgroScore stack,0.06119402985074627,0.23076923076923078
Out-of-time,AgroScore stack,0.06716417910447761,0.23076923076923078
Out-of-time,AgroScore stack,0.06716417910447761,0.2423076923076923
Out-of-time,AgroScore stack,0.06791044776119402,0.2423076923076923
Out-of-time,AgroScore stack,0.06791044776119402,0.24615384615384617
Out-of-time,AgroScore stack,0.06865671641791045,0.24615384615384617
Out-of-time,AgroScore stack,0.06865671641791045,0.25769230769230766
Out-of-time,AgroScore stack,0.07014925373134329,0.25769230769230766
Out-of-time,AgroScore stack,0.07014925373134329,0.26153846153846155
Out-of-time,AgroScore stack,0.07462686567164178,0.26153846153846155
Out-of-time,AgroScore stack,0.07462686567164178,0.2653846153846154
Out-of-time,AgroScore stack,0.07537313432835821,0.2653846153846154
Out-of-time,AgroScore stack,0.07537313432835821,0.2692307692307692
Out-of-time,AgroScore stack,0.07686567164179105,0.2692307692307692
Out-of-time,AgroScore stack,0.07686567164179105,0.27307692307692305
Out-of-time,AgroScore stack,0.07761194029850746,0.27307692307692305
Out-of-time,AgroScore stack,0.07761194029850746,0.28076923076923077
Out-of-time,AgroScore stack,0.08059701492537313,0.28076923076923077
Out-of-time,AgroScore stack,0.08059701492537313,0.2846153846153846
Out-of-time,AgroScore stack,0.08507462686567165,0.2846153846153846
Out-of-time,AgroScore stack,0.08507462686567165,0.28846153846153844
Out-of-time,AgroScore stack,0.08582089552238806,0.28846153846153844
Out-of-time,AgroScore stack,0.08582089552238806,0.2923076923076923
Out-of-time,AgroScore stack,0.0880597014925373,0.2923076923076923
Out-of-time,AgroScore stack,0.0880597014925373,0.3
Out-of-time,AgroScore stack,0.08955223880597014,0.3
Out-of-time,AgroScore stack,0.08955223880597014,0.3038461538461538
Out-of-time,AgroScore stack,0.09029850746268657,0.3038461538461538
Out-of-time,AgroScore stack,0.09029850746268657,0.31153846153846154
Out-of-time,AgroScore stack,0.09253731343283582,0.31153846153846154
Out-of-time,AgroScore stack,0.09253731343283582,0.3153846153846154
Out-of-time,AgroScore stack,0.0955223880597015,0.3153846153846154
Out-of-time,AgroScore stack,0.0955223880597015,0.3230769230769231
Out-of-time,AgroScore stack,0.0962686567164179,0.3230769230769231
Out-of-time,AgroScore stack,0.0962686567164179,0.3269230769230769
Out-of-time,AgroScore stack,0.09850746268656717,0.3269230769230769
Out-of-time,AgroScore stack,0.09850746268656717,0.3346153846153846
Out-of-time,AgroScore stack,0.10149253731343283,0.3346153846153846
Out-of-time,AgroScore stack,0.10149253731343283,0.34615384615384615
Out-of-time,AgroScore stack,0.10373134328358209,0.34615384615384615
Out-of-time,AgroScore stack,0.10373134328358209,0.35
Out-of-time,AgroScore stack,0.1044776119402985,0.35
Out-of-time,AgroScore stack,0.1044776119402985,0.35384615384615387
Out-of-time,AgroScore stack,0.10895522388059702,0.35384615384615387
Out-of-time,AgroScore stack,0.10895522388059702,0.3576923076923077
Out-of-time,AgroScore stack,0.11716417910447761,0.3576923076923077
Out-of-time,AgroScore stack,0.11716417910447761,0.36153846153846153
Out-of-time,AgroScore stack,0.11940298507462686,0.36153846153846153
Out-of-time,AgroScore stack,0.11940298507462686,0.36923076923076925
Out-of-time,AgroScore stack,0.12014925373134329,0.36923076923076925
Out-of-time,AgroScore stack,0.12014925373134329,0.3730769230769231
Out-of-time,AgroScore stack,0.1291044776119403,0.3730769230769231
Out-of-time,AgroScore stack,0.1291044776119403,0.38076923076923075
Out-of-time,AgroScore stack,0.12985074626865672,0.38076923076923075
Out-of-time,AgroScore stack,0.12985074626865672,0.38846153846153847
Out-of-time,AgroScore stack,0.13134328358208955,0.38846153846153847
Out-of-time,AgroScore stack,0.13134328358208955,0.3923076923076923
Out-of-time,AgroScore stack,0.13507462686567165,0.3923076923076923
Out-of-time,AgroScore stack,0.13507462686567165,0.39615384615384613
Out-of-time,AgroScore stack,0.13880597014925372,0.39615384615384613
Out-of-time,AgroScore stack,0.13880597014925372,0.4
Out-of-time,AgroScore stack,0.141044776119403,0.4
Out-of-time,AgroScore stack,0.141044776119403,0.4076923076923077
Out-of-time,AgroScore stack,0.14776119402985075,0.4076923076923077
Out-of-time,AgroScore stack,0.14776119402985075,0.4115384615384615
Out-of-time,AgroScore stack,0.14925373134328357,0.4115384615384615
Out-of-time,AgroScore stack,0.14925373134328357,0.4269230769230769
Out-of-time,AgroScore stack,0.15149253731343285,0.4269230769230769
Out-of-time,AgroScore stack,0.15149253731343285,0.4307692307692308
Out-of-time,AgroScore stack,0.1582089552238806,0.4307692307692308
Out-of-time,AgroScore stack,0.1582089552238806,0.4346153846153846
Out-of-time,AgroScore stack,0.15895522388059702,0.4346153846153846
Out-of-time,AgroScore stack,0.15895522388059702,0.4461538461538462
Out-of-time,AgroScore stack,0.15970149253731344,0.4461538461538462
Out-of-time,AgroScore stack,0.15970149253731344,0.45
Out-of-time,AgroScore stack,0.1619402985074627,0.45
Out-of-time,AgroScore stack,0.1619402985074627,0.45384615384615384
Out-of-time,AgroScore stack,0.16343283582089552,0.45384615384615384
Out-of-time,AgroScore stack,0.16343283582089552,0.4576923076923077
Out-of-time,AgroScore stack,0.16417910447761194,0.4576923076923077
Out-of-time,AgroScore stack,0.16417910447761194,0.46153846153846156
Out-of-time,AgroScore stack,0.16492537313432837,0.46153846153846156
Out-of-time,AgroScore stack,0.16492537313432837,0.4653846153846154
Out-of-time,AgroScore stack,0.1664179104477612,0.4653846153846154
Out-of-time,AgroScore stack,0.1664179104477612,0.46923076923076923
Out-of-time,AgroScore stack,0.1708955223880597,0.46923076923076923
Out-of-time,AgroScore stack,0.1708955223880597,0.47307692307692306
Out-of-time,AgroScore stack,0.17238805970149254,0.47307692307692306
Out-of-time,AgroScore stack,0.17238805970149254,0.47692307692307695
Out-of-time,AgroScore stack,0.1746268656716418,0.47692307692307695
Out-of-time,AgroScore stack,0.1746268656716418,0.4807692307692308
Out-of-time,AgroScore stack,0.1791044776119403,0.4807692307692308
Out-of-time,AgroScore stack,0.1791044776119403,0.4846153846153846
Out-of-time,AgroScore stack,0.18059701492537314,0.4846153846153846
Out-of-time,AgroScore stack,0.18059701492537314,0.49230769230769234
Out-of-time,AgroScore stack,0.18358208955223881,0.49230769230769234
Out-of-time,AgroScore stack,0.18358208955223881,0.5
Out-of-time,AgroScore stack,0.18880597014925374,0.5
Out-of-time,AgroScore stack,0.18880597014925374,0.5038461538461538
Out-of-time,AgroScore stack,0.18955223880597014,0.5038461538461538
Out-of-time,AgroScore stack,0.18955223880597014,0.5076923076923077
Out-of-time,AgroScore stack,0.1947761194029851,0.5076923076923077
Out-of-time,AgroScore stack,0.1947761194029851,0.5115384615384615
Out-of-time,AgroScore stack,0.19552238805970149,0.5115384615384615
Out-of-time,AgroScore stack,0.19552238805970149,0.5153846153846153
Out-of-time,AgroScore stack,0.20223880597014926,0.5153846153846153
Out-of-time,AgroScore stack,0.20223880597014926,0.5230769230769231
Out-of-time,AgroScore stack,0.20671641791044776,0.5230769230769231
Out-of-time,AgroScore stack,0.20671641791044776,0.5269230769230769
Out-of-time,AgroScore stack,0.21044776119402986,0.5269230769230769
Out-of-time,AgroScore stack,0.21044776119402986,0.5346153846153846
Out-of-time,AgroScore stack,0.22014925373134328,0.5346153846153846
Out-of-time,AgroScore stack,0.22014925373134328,0.5384615384615384
Out-of-time,AgroScore stack,0.2208955223880597,0.5384615384615384
Out-of-time,AgroScore stack,0.2208955223880597,0.5423076923076923
Out-of-time,AgroScore stack,0.2253731343283582,0.5423076923076923
Out-of-time,AgroScore stack,0.2253731343283582,0.5461538461538461
Out-of-time,AgroScore stack,0.22761194029850745,0.5461538461538461
Out-of-time,AgroScore stack,0.22761194029850745,0.55
Out-of-time,AgroScore stack,0.2291044776119403,0.55
Out-of-time,AgroScore stack,0.2291044776119403,0.5538461538461539
Out-of-time,AgroScore stack,0.23134328358208955,0.5538461538461539
Out-of-time,AgroScore stack,0.23134328358208955,0.5576923076923077
Out-of-time,AgroScore stack,0.23208955223880598,0.5576923076923077
Out-of-time,AgroScore stack,0.23208955223880598,0.5653846153846154
Out-of-time,AgroScore stack,0.23432835820895523,0.5653846153846154
Out-of-time,AgroScore stack,0.23432835820895523,0.5692307692307692
Out-of-time,AgroScore stack,0.2417910447761194,0.5692307692307692
Out-of-time,AgroScore stack,0.2417910447761194,0.573076923076923
Out-of-time,AgroScore stack,0.2582089552238806,0.573076923076923
Out-of-time,AgroScore stack,0.2582089552238806,0.5846153846153846
Out-of-time,AgroScore stack,0.258955223880597,0.5846153846153846
Out-of-time,AgroScore stack,0.258955223880597,0.5884615384615385
Out-of-time,AgroScore stack,0.2619402985074627,0.5884615384615385
Out-of-time,AgroScore stack,0.2619402985074627,0.5923076923076923
Out-of-time,AgroScore stack,0.2708955223880597,0.5923076923076923
Out-of-time,AgroScore stack,0.2708955223880597,0.5961538461538461
Out-of-time,AgroScore stack,0.27238805970149255,0.5961538461538461
Out-of-time,AgroScore stack,0.27238805970149255,0.6
Out-of-time,AgroScore stack,0.27611940298507465,0.6
Out-of-time,AgroScore stack,0.27611940298507465,0.6038461538461538
Out-of-time,AgroScore stack,0.27761194029850744,0.6038461538461538
Out-of-time,AgroScore stack,0.27761194029850744,0.6076923076923076
Out-of-time,AgroScore stack,0.2791044776119403,0.6076923076923076
Out-of-time,AgroScore stack,0.2791044776119403,0.6115384615384616
Out-of-time,AgroScore stack,0.282089552238806,0.6115384615384616
Out-of-time,AgroScore stack,0.282089552238806,0.6153846153846154
Out-of-time,AgroScore stack,0.28432835820895525,0.6153846153846154
Out-of-time,AgroScore stack,0.28432835820895525,0.6192307692307693
Out-of-time,AgroScore stack,0.2880597014925373,0.6192307692307693
Out-of-time,AgroScore stack,0.2880597014925373,0.6269230769230769
Out-of-time,AgroScore stack,0.28880597014925374,0.6269230769230769
Out-of-time,AgroScore stack,0.28880597014925374,0.6307692307692307
Out-of-time,AgroScore stack,0.28955223880597014,0.6307692307692307
Out-of-time,AgroScore stack,0.28955223880597014,0.6423076923076924
Out-of-time,AgroScore stack,0.2992537313432836,0.6423076923076924
Out-of-time,AgroScore stack,0.2992537313432836,0.6461538461538462
Out-of-time,AgroScore stack,0.3,0.6461538461538462
Out-of-time,AgroScore stack,0.3,0.65
Out-of-time,AgroScore stack,0.30149253731343284,0.65
Out-of-time,AgroScore stack,0.30149253731343284,0.6538461538461539
Out-of-time,AgroScore stack,0.3029850746268657,0.6538461538461539
Out-of-time,AgroScore stack,0.3029850746268657,0.6576923076923077
Out-of-time,AgroScore stack,0.30895522388059704,0.6576923076923077
Out-of-time,AgroScore stack,0.30895522388059704,0.6615384615384615
Out-of-time,AgroScore stack,0.32686567164179103,0.6615384615384615
Out-of-time,AgroScore stack,0.32686567164179103,0.6653846153846154
Out-of-time,AgroScore stack,0.32985074626865674,0.6653846153846154
Out-of-time,AgroScore stack,0.32985074626865674,0.6692307692307692
Out-of-time,AgroScore stack,0.33507462686567163,0.6692307692307692
Out-of-time,AgroScore stack,0.33507462686567163,0.6730769230769231
Out-of-time,AgroScore stack,0.3373134328358209,0.6730769230769231
Out-of-time,AgroScore stack,0.3373134328358209,0.676923076923077
Out-of-time,AgroScore stack,0.33880597014925373,0.676923076923077
Out-of-time,AgroScore stack,0.33880597014925373,0.6884615384615385
Out-of-time,AgroScore stack,0.34626865671641793,0.6884615384615385
Out-of-time,AgroScore stack,0.34626865671641793,0.6923076923076923
Out-of-time,AgroScore stack,0.3529850746268657,0.6923076923076923
Out-of-time,AgroScore stack,0.3529850746268657,0.7
Out-of-time,AgroScore stack,0.3641791044776119,0.7
Out-of-time,AgroScore stack,0.3641791044776119,0.7038461538461539
Out-of-time,AgroScore stack,0.367910447761194,0.7038461538461539
Out-of-time,AgroScore stack,0.367910447761194,0.7076923076923077
Out-of-time,AgroScore stack,0.3835820895522388,0.7076923076923077
Out-of-time,AgroScore stack,0.3835820895522388,0.7115384615384616
Out-of-time,AgroScore stack,0.3843283582089552,0.7115384615384616
Out-of-time,AgroScore stack,0.3843283582089552,0.7153846153846154
Out-of-time,AgroScore stack,0.3940298507462687,0.7153846153846154
Out-of-time,AgroScore stack,0.3940298507462687,0.7192307692307692
Out-of-time,AgroScore stack,0.4007462686567164,0.7192307692307692
Out-of-time,AgroScore stack,0.4007462686567164,0.7230769230769231
Out-of-time,AgroScore stack,0.40671641791044777,0.7230769230769231
Out-of-time,AgroScore stack,0.40671641791044777,0.7269230769230769
Out-of-time,AgroScore stack,0.40746268656716417,0.7269230769230769
Out-of-time,AgroScore stack,0.40746268656716417,0.7307692307692307
Out-of-time,AgroScore stack,0.41194029850746267,0.7307692307692307
Out-of-time,AgroScore stack,0.41194029850746267,0.7346153846153847
Out-of-time,AgroScore stack,0.4291044776119403,0.7346153846153847
Out-of-time,AgroScore stack,0.4291044776119403,0.7384615384615385
Out-of-time,AgroScore stack,0.43208955223880596,0.7384615384615385
Out-of-time,AgroScore stack,0.43208955223880596,0.7423076923076923
Out-of-time,AgroScore stack,0.4343283582089552,0.7423076923076923
Out-of-time,AgroScore stack,0.4343283582089552,0.75
Out-of-time,AgroScore stack,0.4380597014925373,0.75
Out-of-time,AgroScore stack,0.4380597014925373,0.7538461538461538
Out-of-time,AgroScore stack,0.44477611940298506,0.7538461538461538
Out-of-time,AgroScore stack,0.44477611940298506,0.7576923076923077
Out-of-time,AgroScore stack,0.45298507462686566,0.7576923076923077
Out-of-time,AgroScore stack,0.45298507462686566,0.7615384615384615
Out-of-time,AgroScore stack,0.45746268656716416,0.7615384615384615
Out-of-time,AgroScore stack,0.45746268656716416,0.7653846153846153
Out-of-time,AgroScore stack,0.46492537313432836,0.7653846153846153
Out-of-time,AgroScore stack,0.46492537313432836,0.7692307692307693
Out-of-time,AgroScore stack,0.47686567164179106,0.7692307692307693
Out-of-time,AgroScore stack,0.47686567164179106,0.7730769230769231
Out-of-time,AgroScore stack,0.4835820895522388,0.7730769230769231
Out-of-time,AgroScore stack,0.4835820895522388,0.7769230769230769
Out-of-time,AgroScore stack,0.4873134328358209,0.7769230769230769
Out-of-time,AgroScore stack,0.4873134328358209,0.7807692307692308
Out-of-time,AgroScore stack,0.491044776119403,0.7807692307692308
Out-of-time,AgroScore stack,0.491044776119403,0.7884615384615384
Out-of-time,AgroScore stack,0.49701492537313435,0.7884615384615384
Out-of-time,AgroScore stack,0.49701492537313435,0.7923076923076923
Out-of-time,AgroScore stack,0.5186567164179104,0.7923076923076923
Out-of-time,AgroScore stack,0.5186567164179104,0.7961538461538461
Out-of-time,AgroScore stack,0.5320895522388059,0.7961538461538461
Out-of-time,AgroScore stack,0.5320895522388059,0.8076923076923077
Out-of-time,AgroScore stack,0.5447761194029851,0.8076923076923077
Out-of-time,AgroScore stack,0.5447761194029851,0.8115384615384615
Out-of-time,AgroScore stack,0.5485074626865671,0.8115384615384615
Out-of-time,AgroScore stack,0.5485074626865671,0.8153846153846154
Out-of-time,AgroScore stack,0.5537313432835821,0.8153846153846154
Out-of-time,AgroScore stack,0.5537313432835821,0.8192307692307692
Out-of-time,AgroScore stack,0.5791044776119403,0.8192307692307692
Out-of-time,AgroScore stack,0.5791044776119403,0.823076923076923
Out-of-time,AgroScore stack,0.6022388059701492,0.823076923076923
Out-of-time,AgroScore stack,0.6022388059701492,0.8269230769230769
Out-of-time,AgroScore stack,0.6044776119402985,0.8269230769230769
Out-of-time,AgroScore stack,0.6044776119402985,0.8307692307692308
Out-of-time,AgroScore stack,0.6149253731343284,0.8307692307692308
Out-of-time,AgroScore stack,0.6149253731343284,0.8346153846153846
Out-of-time,AgroScore stack,0.6186567164179104,0.8346153846153846
Out-of-time,AgroScore stack,0.6186567164179104,0.8384615384615385
Out-of-time,AgroScore stack,0.6253731343283582,0.8384615384615385
Out-of-time,AgroScore stack,0.6253731343283582,0.8423076923076923
Out-of-time,AgroScore stack,0.641044776119403,0.8423076923076923
Out-of-time,AgroScore stack,0.641044776119403,0.8461538461538461
Out-of-time,AgroScore stack,0.6432835820895523,0.8461538461538461
Out-of-time,AgroScore stack,0.6432835820895523,0.85
Out-of-time,AgroScore stack,0.6507462686567164,0.85
Out-of-time,AgroScore stack,0.6507462686567164,0.8538461538461538
Out-of-time,AgroScore stack,0.6776119402985075,0.8538461538461538
Out-of-time,AgroScore stack,0.6776119402985075,0.8576923076923076
Out-of-time,AgroScore stack,0.6791044776119403,0.8576923076923076
Out-of-time,AgroScore stack,0.6791044776119403,0.8615384615384616
Out-of-time,AgroScore stack,0.6902985074626866,0.8615384615384616
Out-of-time,AgroScore stack,0.6902985074626866,0.8653846153846154
Out-of-time,AgroScore stack,0.6940298507462687,0.8653846153846154
Out-of-time,AgroScore stack,0.6940298507462687,0.8692307692307693
Out-of-time,AgroScore stack,0.6955223880597015,0.8692307692307693
Out-of-time,AgroScore stack,0.6955223880597015,0.8730769230769231
Out-of-time,AgroScore stack,0.7052238805970149,0.8730769230769231
Out-of-time,AgroScore stack,0.7052238805970149,0.8769230769230769
Out-of-time,AgroScore stack,0.7067164179104478,0.8769230769230769
Out-of-time,AgroScore stack,0.7067164179104478,0.8807692307692307
Out-of-time,AgroScore stack,0.7089552238805971,0.8807692307692307
Out-of-time,AgroScore stack,0.7089552238805971,0.8846153846153846
Out-of-time,AgroScore stack,0.7097014925373134,0.8846153846153846
Out-of-time,AgroScore stack,0.7097014925373134,0.8884615384615384
Out-of-time,AgroScore stack,0.7238805970149254,0.8884615384615384
Out-of-time,AgroScore stack,0.7238805970149254,0.8961538461538462
Out-of-time,AgroScore stack,0.735820895522388,0.8961538461538462
Out-of-time,AgroScore stack,0.735820895522388,0.9
Out-of-time,AgroScore stack,0.7485074626865672,0.9
Out-of-time,AgroScore stack,0.7485074626865672,0.9038461538461539
Out-of-time,AgroScore stack,0.7544776119402985,0.9038461538461539
Out-of-time,AgroScore stack,0.7544776119402985,0.9076923076923077
Out-of-time,AgroScore stack,0.7597014925373134,0.9076923076923077
Out-of-time,AgroScore stack,0.7597014925373134,0.9115384615384615
Out-of-time,AgroScore stack,0.7611940298507462,0.9115384615384615
Out-of-time,AgroScore stack,0.7611940298507462,0.9153846153846154
Out-of-time,AgroScore stack,0.7619402985074627,0.9153846153846154
Out-of-time,AgroScore stack,0.7619402985074627,0.9230769230769231
Out-of-time,AgroScore stack,0.7664179104477612,0.9230769230769231
Out-of-time,AgroScore stack,0.7664179104477612,0.926923076923077
Out-of-time,AgroScore stack,0.8014925373134328,0.926923076923077
Out-of-time,AgroScore stack,0.8014925373134328,0.9307692307692308
Out-of-time,AgroScore stack,0.808955223880597,0.9307692307692308
Out-of-time,AgroScore stack,0.808955223880597,0.9346153846153846
Out-of-time,AgroScore stack,0.8171641791044776,0.9346153846153846
Out-of-time,AgroScore stack,0.8171641791044776,0.9384615384615385
Out-of-time,AgroScore stack,0.8246268656716418,0.9384615384615385
Out-of-time,AgroScore stack,0.8246268656716418,0.9461538461538461
Out-of-time,AgroScore stack,0.8328358208955224,0.9461538461538461
Out-of-time,AgroScore stack,0.8328358208955224,0.9538461538461539
Out-of-time,AgroScore stack,0.8365671641791045,0.9538461538461539
Out-of-time,AgroScore stack,0.8365671641791045,0.9576923076923077
Out-of-time,AgroScore stack,0.8373134328358209,0.9576923076923077
Out-of-time,AgroScore stack,0.8373134328358209,0.9615384615384616
Out-of-time,AgroScore stack,0.8529850746268657,0.9615384615384616
Out-of-time,AgroScore stack,0.8529850746268657,0.9653846153846154
Out-of-time,AgroScore stack,0.8671641791044776,0.9653846153846154
Out-of-time,AgroScore stack,0.8671641791044776,0.9692307692307692
Out-of-time,AgroScore stack,0.8940298507462686,0.9692307692307692
Out-of-time,AgroScore stack,0.8940298507462686,0.9730769230769231
Out-of-time,AgroScore stack,0.9059701492537313,0.9730769230769231
Out-of-time,AgroScore stack,0.9059701492537313,0.9769230769230769
Out-of-time,AgroScore stack,0.95,0.9769230769230769
Out-of-time,AgroScore stack,0.95,0.9807692307692307
Out-of-time,AgroScore stack,0.9597014925373134,0.9807692307692307
Out-of-time,AgroScore stack,0.9597014925373134,0.9846153846153847
Out-of-time,AgroScore stack,0.9664179104477612,0.9846153846153847
Out-of-time,AgroScore stack,0.9664179104477612,0.9884615384615385
Out-of-time,AgroScore stack,0.9738805970149254,0.9884615384615385
Out-of-time,AgroScore stack,0.9738805970149254,0.9923076923076923
Out-of-time,AgroScore stack,0.9753731343283583,0.9923076923076923
Out-of-time,AgroScore stack,0.9753731343283583,0.9961538461538462
Out-of-time,AgroScore stack,0.991044776119403,0.9961538461538462
Out-of-time,AgroScore stack,0.991044776119403,1.0
Out-of-time,AgroScore stack,1.0,1.0
